num_qubits,noise_level,attack_probability,qber,sifted_key_length,eve_qber_contribution,label
669,0.125902,0.279573,0.112069,348,0.028134,0
504,0.092099,0.126486,0.093333,225,0.031934,0
1204,0.126465,0.388132,0.182741,591,0.098431,1
1485,0.048962,0.296972,0.11008,754,0.077438,0
916,0.142797,0.84848,0.291284,436,0.196087,1
1854,0.026019,0.990711,0.280957,961,0.263611,1
1000,0.034382,0.26198,0.08498,506,0.062059,0
987,0.023779,0.184511,0.064128,499,0.048276,0
231,0.116552,0.246346,0.118644,118,0.040943,0
1817,0.065174,0.074686,0.076923,910,0.033474,0
381,0.110705,0.533816,0.175141,177,0.101338,1
412,0.07651,0.841938,0.240741,216,0.189734,1
1878,0.060491,0.318718,0.113166,919,0.072839,1
1087,0.134457,0.75882,0.280859,559,0.191221,1
229,0.064822,0.91851,0.276786,112,0.233571,1
939,0.09276,0.017306,0.061785,437,0,0
1221,0.12879,0.585072,0.202899,621,0.117039,1
119,0.031889,0.271967,0.092593,54,0.071333,0
1534,0.060409,0.609365,0.169666,778,0.129393,1
1370,0.021736,0.042861,0.016467,668,0.001977,0
122,0.081403,0.011049,0.046875,64,0,0
1275,0.118435,0.084582,0.085622,619,0.006665,0
523,0.008255,0.773286,0.181452,248,0.175948,1
1496,0.00905,0.369993,0.099744,782,0.093711,1
816,0.111179,0.860646,0.263158,418,0.189039,1
484,0.106439,0.239459,0.126638,229,0.055678,0
1063,0.060329,0.249389,0.099065,535,0.058846,0
942,0.054104,0.14998,0.085393,445,0.049324,0
749,0.042305,0.889078,0.227513,378,0.19931,1
1769,0.009264,0.75818,0.184413,911,0.178237,1
1333,0.077032,0.048172,0.069837,673,0.018482,0
1026,0.092411,0.780066,0.227533,523,0.165926,1
530,0.129805,0.79207,0.272031,261,0.185494,1
1181,0.081279,0.081049,0.052265,574,0,0
148,0.022793,0.113358,0.089888,89,0.074692,0
1781,0.046227,0.669455,0.19779,905,0.166972,1
102,0.117754,0.204337,0.160714,56,0.082212,0
1428,0.092729,0.023254,0.055707,736,0,0
756,0.115667,0.718214,0.228947,380,0.151836,1
1467,0.062023,0.701623,0.207398,757,0.166049,1
787,0.010128,0.083524,0.009877,405,0.003125,0
149,0.133819,0.167458,0.106667,75,0.017454,0
1903,0.052383,0.195892,0.089506,972,0.054584,0
1556,0.012508,0.673304,0.195153,784,0.186815,1
185,0.088033,0.292184,0.105882,85,0.047194,0
162,0.111594,0.290416,0.216216,74,0.14182,0
1107,0.071701,0.473215,0.149648,568,0.101848,1
1918,0.092079,0.283883,0.114433,970,0.053047,0
1198,0.062589,0.636206,0.189793,627,0.148067,1
120,0.122052,0.034666,0.045455,66,0,0
1429,0.117557,0.593737,0.186344,703,0.107973,1
913,0.107996,0.14777,0.090708,452,0.018711,0
1314,0.002982,0.027366,0.009063,662,0.007076,0
765,0.077453,0.351823,0.123656,372,0.07202,1
115,0.117802,0.840352,0.25,56,0.171465,1
134,0.036731,0.219023,0.079365,63,0.054878,0
1301,0.03888,0.1847,0.077686,605,0.051766,0
1307,0.135637,0.530867,0.205607,642,0.115183,1
712,0.126257,0.568775,0.217647,340,0.133475,1
256,0.14822,0.592095,0.257353,136,0.15854,1
1569,0.074613,0.623993,0.211414,771,0.161672,1
387,0.018635,0.578813,0.176471,187,0.164047,1
458,0.001238,0.148342,0.034043,235,0.033217,0
959,0.10592,0.509151,0.183236,513,0.112623,1
1461,0.122501,0.213532,0.116492,764,0.034825,0
1991,0.064243,0.498247,0.15,1000,0.107171,1
1289,0.06387,0.130749,0.072808,673,0.030229,0
1925,0.126041,0.568612,0.197856,1026,0.113829,1
1340,0.027907,0.780046,0.204545,660,0.185941,1
1711,0.009516,0.901586,0.202312,865,0.195968,1
434,0.144854,0.861406,0.278351,194,0.181781,1
207,0.081359,0.179482,0.115702,121,0.061463,0
1372,0.115856,0.45074,0.171429,700,0.094191,1
1953,0.143211,0.006186,0.083992,1012,0,0
1500,0.121563,0.378935,0.185539,733,0.104497,1
752,0.070141,0.53467,0.180328,366,0.133567,1
1030,0.097218,0.734824,0.259542,524,0.19473,1
313,0.094837,0.276244,0.071895,153,0.008671,0
747,0.138829,0.407352,0.172043,372,0.07949,1
1398,0.021162,0.866085,0.225275,728,0.211167,1
416,0.104357,0.656358,0.247748,222,0.178176,1
1015,0.129423,0.563174,0.257253,517,0.170971,1
651,0.053862,0.496881,0.160494,324,0.124586,1
1033,0.106245,0.512265,0.181481,540,0.110652,1
1552,0.037477,0.301132,0.10101,792,0.076025,1
1782,0.013205,0.064647,0.022051,907,0.013247,0
878,0.003811,0.579227,0.136471,425,0.13393,1
1672,0.079489,0.873838,0.253056,818,0.200063,1
1435,0.00775,0.99733,0.27514,716,0.269973,1
1852,0.088864,0.095416,0.08617,940,0.026927,0
1506,0.056329,0.202875,0.084225,748,0.046672,0
1147,0.00103,0.704706,0.170034,594,0.169347,1
1381,0.033971,0.55652,0.157434,686,0.134787,1
703,0.110761,0.869881,0.263889,360,0.190048,1
1380,0.056819,0.359926,0.124294,708,0.086414,1
1447,0.108833,0.576202,0.200557,718,0.128002,1
1261,0.122246,0.907916,0.292135,623,0.210638,1
295,0.119542,0.667146,0.23871,155,0.159015,1
1085,0.100591,0.221498,0.122486,547,0.055426,0
1451,0.111988,0.774709,0.241185,709,0.166526,1
476,0.085469,0.146418,0.079167,240,0.022187,0
1596,0.069714,0.106109,0.058899,781,0.012423,0
1702,0.009257,0.339603,0.080283,847,0.074112,1
1124,0.146266,0.491086,0.203735,589,0.106225,1
1933,0.126037,0.68676,0.245223,942,0.161199,1
1730,0.100789,0.788817,0.260664,844,0.193471,1
986,0.096614,0.641515,0.21627,504,0.15186,1
1781,0.086521,0.749387,0.24186,860,0.18418,1
1874,0.014163,0.998552,0.275468,962,0.266026,1
305,0.047911,0.027217,0.020979,143,0,0
1997,0.050943,0.861122,0.259487,975,0.225525,1
109,0.119055,0.556045,0.152174,46,0.072804,1
1024,0.090744,0.389952,0.163306,496,0.102811,1
1883,0.059722,0.1711,0.07571,951,0.035895,0
1476,0.049213,0.991038,0.244926,739,0.212117,1
607,0.128082,0.610267,0.227586,290,0.142199,1
1323,0.117845,0.621198,0.218425,673,0.139861,1
508,0.121965,0.154552,0.101083,277,0.019773,0
551,0.059312,0.821892,0.207143,280,0.167602,1
1833,0.071886,0.48959,0.144284,901,0.09636,1
189,0.085992,0.113291,0.069307,101,0.011979,0
1929,0.028772,0.068921,0.035861,976,0.016679,0
961,0.054342,0.982133,0.28827,503,0.252042,1
223,0.073669,0.013936,0.065421,107,0.016308,0
1596,0.100556,0.870319,0.255346,795,0.188308,1
191,0.067425,0.125557,0.046512,86,0.001562,0
718,0.023191,0.69342,0.172619,336,0.157159,1
557,0.063766,0.21573,0.083333,276,0.040823,0
1591,0.079705,0.537398,0.206983,802,0.153846,1
854,0.097616,0.031366,0.086331,417,0.021254,0
1344,0.128071,0.844485,0.297177,673,0.211796,1
237,0.034875,0.255475,0.067308,104,0.044058,0
1422,0.083959,0.779454,0.220527,721,0.164554,1
1451,0.062606,0.87526,0.253901,705,0.212163,1
643,0.103042,0.472434,0.204473,313,0.135778,1
1775,0.13114,0.96211,0.28304,908,0.195613,1
993,0.071564,0.644535,0.203557,506,0.155848,1
1368,0.126626,0.200728,0.138546,729,0.054129,0
445,0.000303,0.436037,0.087137,241,0.086935,1
1873,0.136834,0.288318,0.157895,893,0.066672,0
568,0.118273,0.73975,0.250923,271,0.172074,1
1290,0.020076,0.816045,0.21203,665,0.198646,1
270,0.101295,0.11202,0.088235,136,0.020705,0
185,0.077135,0.210739,0.170732,82,0.119309,0
340,0.145605,0.040725,0.118644,177,0.021574,0
1892,0.045652,0.694358,0.210748,949,0.180313,1
500,0.091351,0.632988,0.195833,240,0.134933,1
1772,0.078429,0.23478,0.089143,875,0.036857,0
1203,0.033169,0.640577,0.186196,623,0.164083,1
268,0.122051,0.437358,0.219178,146,0.137811,1
938,0.111453,0.697,0.233051,472,0.158749,1
1011,0.08162,0.817502,0.240705,511,0.186291,1
607,0.141607,0.182862,0.140468,299,0.046063,0
1248,0.139,0.651293,0.228209,631,0.135543,1
1736,0.122699,0.594545,0.192865,897,0.111066,1
1779,0.022857,0.400876,0.101883,903,0.086644,1
1098,0.134123,0.359274,0.197782,541,0.108367,1
1798,0.045872,0.967503,0.234305,892,0.203724,1
1854,0.085512,0.048979,0.062893,954,0.005885,0
267,0.146212,0.661859,0.271028,107,0.173553,1
1307,0.034644,0.870121,0.242898,704,0.219802,1
1570,0.029963,0.919221,0.245235,787,0.22526,1
130,0.12779,0.713011,0.176471,68,0.091277,1
1247,0.001959,0.401453,0.101587,630,0.100281,1
1836,0.026135,0.054902,0.028108,925,0.010685,0
609,0.049099,0.659456,0.15047,319,0.117737,1
1730,0.110743,0.766721,0.254524,829,0.180695,1
1875,0.07207,0.311286,0.129363,974,0.081317,1
1307,0.058999,0.455034,0.144377,658,0.105044,1
1296,0.137812,0.159908,0.130106,661,0.038231,0
1116,0.113387,0.180171,0.112281,570,0.03669,0
877,0.094925,0.777415,0.244989,449,0.181706,1
961,0.051005,0.253713,0.097713,481,0.06371,0
1093,0.128833,0.620064,0.249551,557,0.163663,1
1016,0.037963,0.337394,0.101145,524,0.075836,1
1670,0.141888,0.484311,0.180268,821,0.085676,1
1562,0.03907,0.599116,0.159292,791,0.133245,1
760,0.123013,0.786344,0.226316,380,0.144307,1
1075,0.137132,0.310077,0.153558,534,0.062137,1
509,0.033977,0.157808,0.046414,237,0.023762,0
434,0.034415,0.397805,0.106383,235,0.08344,1
801,0.01179,0.745966,0.195822,383,0.187963,1
210,0.0512,0.152561,0.116505,103,0.082372,0
1724,0.075039,0.038602,0.05042,833,0.000394,0
339,0.012894,0.193615,0.023392,171,0.014796,0
720,0.02195,0.988923,0.279133,369,0.2645,1
577,0.063323,0.259284,0.112319,276,0.070103,0
493,0.027021,0.724462,0.22093,258,0.202916,1
799,0.116024,0.997337,0.278846,416,0.201497,1
1467,0.048368,0.423124,0.138024,739,0.105779,1
1796,0.006951,0.300498,0.078387,893,0.073754,1
458,0.023178,0.539617,0.150943,212,0.135491,1
554,0.046086,0.9075,0.199275,276,0.168551,1
992,0.021869,0.279657,0.125,464,0.110421,0
707,0.032333,0.747761,0.225,360,0.203445,1
1620,0.030989,0.396295,0.122573,824,0.101913,1
523,0.062803,0.391693,0.115538,251,0.073669,1
864,0.078612,0.142696,0.090498,442,0.03809,0
1137,0.093386,0.5604,0.189474,570,0.127216,1
825,0.136408,0.064398,0.088942,416,0,0
1273,0.103211,0.651301,0.229231,650,0.160424,1
1619,0.029788,0.884428,0.244256,827,0.224398,1
1111,0.067379,0.285356,0.104693,554,0.059774,0
968,0.109427,0.462941,0.170306,458,0.097355,1
1909,0.08327,0.405997,0.166307,926,0.110794,1
1966,0.025403,0.727145,0.193582,966,0.176646,1
1992,0.118126,0.818692,0.27532,1017,0.196569,1
131,0.029497,0.367133,0.148649,74,0.128984,1
1691,0.051647,0.683092,0.216882,853,0.18245,1
1808,0.110049,0.063953,0.105856,888,0.03249,0
1630,0.145403,0.579998,0.243605,821,0.14667,1
1524,0.133556,0.496654,0.177719,754,0.088681,1
795,0.145472,0.043994,0.111111,387,0.01413,0
1480,0.059512,0.862078,0.261905,714,0.22223,1
1202,0.065377,0.43619,0.164204,609,0.120619,1
1680,0.024431,0.82027,0.229017,834,0.21273,1
768,0.070893,0.434606,0.156593,364,0.109331,1
1511,0.117065,0.325715,0.165323,744,0.087279,1
1591,0.010339,0.459669,0.120558,788,0.113666,1
1685,0.047852,0.317981,0.110102,881,0.078201,1
426,0.138835,0.147322,0.098592,213,0.006035,0
1741,0.027384,0.558814,0.155529,823,0.137273,1
511,0.044569,0.04718,0.04,250,0.010287,0
1881,0.140259,0.015088,0.114561,934,0.021055,0
173,0.05172,0.484317,0.097561,82,0.063081,1
525,0.124637,0.682191,0.236434,258,0.153343,1
1257,0.043065,0.890216,0.260337,653,0.231627,1
1132,0.038552,0.275157,0.102703,555,0.077002,0
1408,0.028064,0.544822,0.167382,699,0.148673,1
867,0.0094,0.920077,0.232446,413,0.226179,1
106,0.062304,0.092127,0.053571,56,0.012035,0
1274,0.107012,0.317727,0.150155,646,0.078813,1
1071,0.075802,0.17416,0.095575,565,0.045041,0
1066,0.0611,0.624891,0.211397,544,0.170664,1
816,0.030665,0.985509,0.248193,415,0.227749,1
1792,0.102526,0.654229,0.204751,884,0.1364,1
1606,0.037928,0.884806,0.241718,815,0.216432,1
444,0.004812,0.701702,0.151899,237,0.148691,1
173,0.144681,0.627931,0.229885,87,0.133431,1
444,0.141374,0.334588,0.163636,220,0.069387,1
192,0.032169,0.716517,0.184783,92,0.163337,1
1448,0.035788,0.105409,0.046479,710,0.02262,0
1279,0.087015,0.024892,0.05538,632,0,0
980,0.064112,0.681479,0.18664,509,0.143899,1
1224,0.133168,0.907957,0.280328,610,0.191549,1
1636,0.064036,0.711705,0.194478,833,0.151787,1
1679,0.020374,0.22372,0.06698,851,0.053397,0
926,0.081998,0.839538,0.231788,453,0.177123,1
1225,0.016988,0.52584,0.139647,623,0.128322,1
1196,0.067082,0.168282,0.099502,603,0.054781,0
1904,0.086592,0.623401,0.208111,937,0.150383,1
1547,0.141801,0.120778,0.134021,776,0.039486,0
697,0.044003,0.234681,0.096591,352,0.067255,0
1786,0.097414,0.735185,0.206621,876,0.141679,1
856,2.70E-05,0.965109,0.234597,422,0.234579,1
1540,0.130717,0.351011,0.157825,754,0.07068,1
1958,0.047564,0.195562,0.090343,963,0.058633,0
1637,0.036123,0.151036,0.06317,839,0.039088,0
304,0.015375,0.56515,0.157895,152,0.147645,1
491,0.117787,0.011665,0.046693,257,0,0
1613,0.008486,0.724024,0.189356,808,0.183699,1
334,0.092681,0.601101,0.151899,158,0.090111,1
121,0.04733,0.689409,0.26,50,0.228447,1
590,0.106671,0.358783,0.117057,299,0.045943,1
1024,0.144871,0.106074,0.093567,513,0,0
344,0.04123,0.965693,0.273256,172,0.245769,1
391,0.092957,0.834255,0.253886,193,0.191915,1
744,0.05558,0.543211,0.19726,365,0.160207,1
1238,0.076415,0.182879,0.096519,632,0.045576,0
1134,0.012494,0.962289,0.234266,572,0.225937,1
1617,0.030654,0.314939,0.081481,810,0.061045,1
1964,0.119135,0.887626,0.285577,1040,0.206153,1
162,0.051741,0.218075,0.066667,75,0.032173,0
1408,0.000151,0.286844,0.076923,689,0.076822,0
411,0.048128,0.335654,0.080189,212,0.048104,1
785,0.100452,0.409231,0.152062,388,0.085094,1
751,0.145738,0.906298,0.294574,387,0.197415,1
1432,0.128118,0.934374,0.323864,704,0.238452,1
586,0.11353,0.07728,0.07,300,0,0
1800,0.139397,0.840602,0.289445,919,0.196513,1
828,0.098914,0.392554,0.128019,414,0.062076,1
1649,0.077876,0.601619,0.185229,853,0.133311,1
1909,0.080939,0.15697,0.088795,946,0.034836,0
1070,0.141635,0.116452,0.131931,523,0.037508,0
292,0.00032,0.47302,0.119205,151,0.118992,1
1433,0.077349,0.695606,0.206751,711,0.155185,1
904,0.115362,0.916044,0.302128,470,0.22522,1
743,0.005716,0.986384,0.229333,375,0.225522,1
968,0.123477,0.826644,0.274747,495,0.192429,1
669,0.126596,0.821287,0.288184,347,0.203787,1
632,0.078539,0.122121,0.064846,293,0.012487,0
1981,0.124317,0.425374,0.177305,987,0.094427,1
629,0.021395,0.709622,0.176101,318,0.161837,1
971,0.14146,0.522568,0.22293,471,0.128624,1
1458,0.007327,0.223231,0.063953,688,0.059069,0
520,0.005588,0.204925,0.062271,273,0.058546,0
1274,0.078603,0.544084,0.187801,623,0.135399,1
1802,0.110286,0.872158,0.272321,896,0.198797,1
1645,0.105008,0.277897,0.138756,836,0.06875,0
154,0.082532,0.273995,0.078652,89,0.023631,0
870,0.117543,0.948774,0.274376,441,0.196014,1
100,0.091158,0.276799,0.153846,52,0.093074,0
1253,0.12753,0.088954,0.104502,622,0.019482,0
718,0.017369,0.404007,0.12605,357,0.114471,1
1798,0.147214,0.715468,0.241935,930,0.143793,1
433,0.132109,0.992087,0.341772,237,0.2537,1
1718,0.134291,0.357944,0.166082,855,0.076555,1
750,0.054541,0.012996,0.057072,403,0.020711,0
1848,0.14203,0.372146,0.169935,918,0.075248,1
479,0.021225,0.55327,0.121951,246,0.107801,1
611,0.011683,0.22652,0.052632,323,0.044843,0
767,0.059808,0.629994,0.178756,386,0.138885,1
1973,0.139963,0.184595,0.147808,981,0.0545,0
1495,0.14518,0.970737,0.316872,729,0.220086,1
1651,0.074029,0.156223,0.090253,831,0.0409,0
1151,0.112788,0.726712,0.232358,581,0.157166,1
1610,0.080736,0.749594,0.23665,824,0.182827,1
1291,0.017018,0.549345,0.152924,667,0.141578,1
1369,0.09797,0.264505,0.139332,689,0.074019,0
1691,0.02203,0.409058,0.112319,828,0.097632,1
1969,0.09843,0.751689,0.258197,976,0.192576,1
1194,0.036066,0.398833,0.136752,585,0.112708,1
939,0.039499,0.413523,0.124211,475,0.097878,1
1341,0.101239,0.531858,0.185239,691,0.117746,1
1509,0.069741,0.633586,0.182186,741,0.135692,1
1975,0.124536,0.811928,0.28169,994,0.198666,1
1428,0.102041,0.900008,0.266762,701,0.198734,1
1914,0.04425,0.027722,0.032821,975,0.003321,0
1491,0.116567,0.788798,0.251001,749,0.17329,1
1909,0.009702,0.673878,0.180991,989,0.174523,1
1528,0.110224,0.945234,0.295486,731,0.222003,1
1782,0.057809,0.358137,0.151007,894,0.112468,1
462,0.045317,0.91447,0.201717,233,0.171506,1
1986,0.078399,0.11112,0.077438,1046,0.025172,0
763,0.136068,0.401218,0.187831,378,0.097119,1
1616,0.038512,0.422667,0.115614,839,0.089939,1
845,0.149908,0.05937,0.130319,376,0.030381,0
970,0.088332,0.373972,0.128571,490,0.069684,1
1521,0.037817,0.306538,0.095364,755,0.070153,1
1127,0.103666,0.841526,0.258865,564,0.189755,1
1461,0.110309,0.540396,0.179973,739,0.106434,1
250,0.079728,0.067493,0.067669,133,0.014517,0
1684,0.019588,0.431316,0.130332,844,0.117273,1
876,0.122266,0.279234,0.168539,445,0.087029,0
1598,0.121536,0.198037,0.137931,812,0.056907,0
642,0.114785,0.468919,0.209726,329,0.133203,1
1233,0.113356,0.321213,0.149079,597,0.073508,1
1218,0.057199,0.474083,0.16388,598,0.125747,1
366,0.073909,0.452987,0.155172,174,0.1059,1
1001,0.099219,0.256396,0.100386,518,0.03424,0
1308,0.024854,0.189385,0.043143,649,0.026574,0
1689,0.090634,0.627271,0.20425,847,0.143828,1
1786,0.01653,0.635092,0.145674,913,0.134654,1
830,0.127174,0.223507,0.158151,411,0.073368,0
1322,0.017974,0.114466,0.039589,682,0.027607,0
432,0.115862,0.77032,0.266667,210,0.189425,1
1802,0.0333,0.778728,0.212544,861,0.190344,1
1750,0.139255,0.541631,0.224299,856,0.131462,1
1999,0.098694,0.541436,0.172718,1019,0.106922,1
1024,0.064672,0.13951,0.08365,526,0.040536,0
782,0.006545,0.845839,0.23445,418,0.230086,1
1540,0.091076,0.36732,0.136182,749,0.075464,1
1474,0.056706,0.227478,0.110505,733,0.072701,0
503,0.119744,0.427181,0.172414,261,0.092584,1
1126,0.118908,0.144117,0.109347,567,0.030075,0
1323,0.103055,0.26422,0.129518,664,0.060815,0
964,0.040173,0.407701,0.133595,509,0.106813,1
805,0.025944,0.223613,0.078341,434,0.061045,0
555,0.074559,0.257111,0.083333,264,0.033627,0
882,0.067853,0.494685,0.161863,451,0.116627,1
567,0.100942,0.712489,0.23,300,0.162706,1
671,0.079922,0.470414,0.159236,314,0.105954,1
451,0.07424,0.991523,0.228856,201,0.179362,1
815,0.072119,0.089174,0.070048,414,0.021969,0
1300,0.075637,0.511657,0.16821,648,0.117785,1
817,0.130824,0.402619,0.158151,411,0.070935,1
370,0.02563,0.194723,0.052356,191,0.035269,0
1622,0.002814,0.024214,0.007075,848,0.005199,0
920,0.033278,0.016586,0.02714,479,0.004955,0
1209,0.046543,0.701302,0.211149,592,0.18012,1
1094,0.091863,0.594453,0.20841,547,0.147168,1
1062,0.126395,0.624755,0.244782,527,0.160519,1
933,0.106958,0.259329,0.126609,466,0.055304,0
1536,0.149744,0.59467,0.225389,772,0.125559,1
1725,0.000106,0.328533,0.087108,861,0.087037,1
1818,0.028518,0.93792,0.243534,928,0.224523,1
942,0.013064,0.028446,0.019694,457,0.010984,0
748,0.099539,0.970704,0.286096,374,0.219737,1
257,0.064045,0.97981,0.350877,114,0.308181,1
941,0.046695,0.965183,0.259494,474,0.228364,1
1986,0.046898,0.859222,0.253968,1008,0.222703,1
594,0.133947,0.35611,0.171717,297,0.082419,1
1706,0.011326,0.886921,0.220183,872,0.212633,1
1538,0.04701,0.247738,0.088308,804,0.056968,0
1354,0.074984,0.342053,0.137427,684,0.087438,1
1174,0.061738,0.99424,0.292763,608,0.251605,1
1537,0.103129,0.23829,0.106525,751,0.037772,0
287,0.091123,0.306153,0.173228,127,0.11248,1
343,0.120071,0.771134,0.19375,160,0.113703,1
472,0.126625,0.799283,0.26,250,0.175583,1
1556,0.059991,0.344456,0.107713,752,0.067719,1
921,0.129911,0.821857,0.27051,451,0.183903,1
494,0.094825,0.543907,0.152263,243,0.089047,1
185,0.129056,0.644918,0.2,90,0.113962,1
1029,0.069806,0.877312,0.263451,539,0.216914,1
857,0.003835,0.422934,0.118451,439,0.115894,1
438,0.098696,0.1352,0.086364,220,0.020566,0
144,0.144901,0.862743,0.378378,74,0.281778,1
1532,0.139543,0.573421,0.225981,739,0.132953,1
1581,0.022806,0.943112,0.257333,750,0.242129,1
567,0.073433,0.602689,0.182724,301,0.133769,1
1038,0.130921,0.099407,0.088409,509,0.001128,0
581,0.06248,0.311154,0.133829,269,0.092176,1
877,0.077724,0.786423,0.216704,443,0.164888,1
307,0.14964,0.290415,0.138686,137,0.038926,0
1898,0.072396,0.832238,0.261094,969,0.21283,1
1469,0.028504,0.918305,0.242953,745,0.22395,1
1812,0.005801,0.441347,0.11835,921,0.114482,1
662,0.069205,0.818787,0.238235,340,0.192099,1
1759,0.077191,0.241887,0.10333,871,0.051869,0
1085,0.13799,0.420257,0.174812,532,0.082819,1
476,0.118798,0.758874,0.278481,237,0.199282,1
731,0.00943,0.179191,0.025862,348,0.019576,0
1642,0.122522,0.335768,0.167883,822,0.086202,1
1572,0.01043,0.315543,0.081454,798,0.0745,1
1469,0.002107,0.954913,0.236242,745,0.234837,1
530,0.082044,0.494951,0.14386,285,0.089164,1
1331,0.079469,0.317537,0.140483,662,0.087504,1
1888,0.047467,0.315139,0.087757,923,0.056113,1
192,0.069083,0.378383,0.126316,95,0.08026,1
710,0.138056,0.283481,0.137466,371,0.045429,0
252,0.101458,0.301117,0.126984,126,0.059345,1
297,0.051362,0.426915,0.116788,137,0.082547,1
1996,0.140093,0.688857,0.238911,992,0.145516,1
556,0.024446,0.240707,0.084615,260,0.068318,0
440,0.026278,0.580531,0.145299,234,0.127781,1
240,0.034951,0.743714,0.15,120,0.1267,1
1964,0.034874,0.197127,0.069277,996,0.046028,0
991,0.010649,0.709959,0.175758,495,0.168658,1
1604,0.046449,0.627067,0.183544,790,0.152578,1
575,0.082298,0.310299,0.114286,280,0.05942,1
1318,0.033417,0.592676,0.161631,662,0.139353,1
1784,0.016026,0.996765,0.263453,892,0.252769,1
1375,0.09757,0.51436,0.182622,679,0.117575,1
1083,0.062998,0.827,0.238095,546,0.196096,1
500,0.098001,0.698874,0.258824,255,0.19349,1
543,0.037206,0.76845,0.200758,264,0.175954,1
1234,0.113413,0.088428,0.118893,614,0.043284,0
957,0.145916,0.905135,0.266393,488,0.169116,1
188,0.039185,0.167716,0.037975,79,0.011851,0
472,0.095905,0.312288,0.100402,249,0.036465,1
921,0.114759,0.682327,0.216561,471,0.140055,1
439,0.081491,0.334239,0.147982,223,0.093655,1
1153,0.043671,0.450727,0.161501,613,0.132387,1
671,0.032164,0.389138,0.108883,349,0.08744,1
654,0.096989,0.903222,0.285714,308,0.221055,1
